A0A1L8EV45	Ab_contig_4475	2.44e-61	ARP3B_XENLA	reviewed	Actin-related protein 3-B	actr3-b XELAEV_18044311mg	Xenopus laevis (African clawed frog)	418	Arp2/3 complex-mediated actin nucleation [GO:0034314]
B5DFG1	Ab_contig_861	1.21e-34	PINK1_RAT	reviewed	Serine/threonine-protein kinase PINK1, mitochondrial (EC 2.7.11.1) (PTEN-induced putative kinase 1)	Pink1	Rattus norvegicus (Rat)	580	autophagy of mitochondrion [GO:0000422]; cellular response to hydrogen sulfide [GO:1904881]; cellular response to hypoxia [GO:0071456]; cellular response to oxidative stress [GO:0034599]; cellular response to toxic substance [GO:0097237]; establishment of protein localization to mitochondrion [GO:0072655]; intracellular signal transduction [GO:0035556]; maintenance of protein location in mitochondrion [GO:0072656]; mitochondrion organization [GO:0007005]; mitochondrion to lysosome transport [GO:0099074]; negative regulation of apoptotic process [GO:0043066]; negative regulation of autophagosome assembly [GO:1902902]; negative regulation of autophagy of mitochondrion [GO:1903147]; negative regulation of gene expression [GO:0010629]; negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway [GO:1903384]; negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway [GO:1903298]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]; negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide [GO:1903751]; negative regulation of macroautophagy [GO:0016242]; negative regulation of mitochondrial fission [GO:0090258]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of neuron death [GO:1901215]; negative regulation of oxidative stress-induced cell death [GO:1903202]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; peptidyl-serine autophosphorylation [GO:0036289]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization [GO:1904925]; positive regulation of catecholamine secretion [GO:0033605]; positive regulation of cristae formation [GO:1903852]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of dopamine secretion [GO:0033603]; positive regulation of histone deacetylase activity [GO:1901727]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of macroautophagy [GO:0016239]; positive regulation of mitochondrial electron transport, NADH to ubiquinone [GO:1902958]; positive regulation of mitochondrial fission [GO:0090141]; positive regulation of mitophagy in response to mitochondrial depolarization [GO:0098779]; positive regulation of NMDA glutamate receptor activity [GO:1904783]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of release of cytochrome c from mitochondria [GO:0090200]; positive regulation of synaptic transmission, dopaminergic [GO:0032226]; positive regulation of translation [GO:0045727]; protein phosphorylation [GO:0006468]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of hydrogen peroxide metabolic process [GO:0010310]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of mitochondrion organization [GO:0010821]; regulation of neuron apoptotic process [GO:0043523]; regulation of oxidative phosphorylation [GO:0002082]; regulation of protein-containing complex assembly [GO:0043254]; regulation of protein targeting to mitochondrion [GO:1903214]; regulation of protein ubiquitination [GO:0031396]; regulation of reactive oxygen species metabolic process [GO:2000377]; respiratory electron transport chain [GO:0022904]; response to ischemia [GO:0002931]; response to oxidative stress [GO:0006979]
C3YWU0	Ab_contig_5377	9.58e-26	FUCO_BRAFL	reviewed	Alpha-L-fucosidase (EC 3.2.1.51) (Alpha-L-fucoside fucohydrolase)	BRAFLDRAFT_56888	Branchiostoma floridae (Florida lancelet) (Amphioxus)	449	fucose metabolic process [GO:0006004]; glycoside catabolic process [GO:0016139]
C5FFQ7	Ab_contig_820	4.37e-23	XYL1_ARTOC	reviewed	Probable NAD(P)H-dependent D-xylose reductase xyl1 (XR) (EC 1.1.1.307)	xyl1 MCYG_02411	Arthroderma otae (strain ATCC MYA-4605 / CBS 113480) (Microsporum canis)	327	D-xylose catabolic process [GO:0042843]
C9JRZ8	Ab_contig_3077	1.53e-36	AK1BF_HUMAN	reviewed	Aldo-keto reductase family 1 member B15 (EC 1.1.1.-) (EC 1.1.1.300) (EC 1.1.1.54) (Estradiol 17-beta-dehydrogenase AKR1B15) (Farnesol dehydrogenase) (EC 1.1.1.216) (Testosterone 17beta-dehydrogenase) (EC 1.1.1.64)	AKR1B15	Homo sapiens (Human)	316	estrogen biosynthetic process [GO:0006703]
F1Q8W0	Ab_contig_2611	2.85e-55	CATIN_DANRE	reviewed	Cactin (zCactin)	cactin si:dkey-158a20.4 zgc:158620	Danio rerio (Zebrafish) (Brachydanio rerio)	835	anterior/posterior axis specification, embryo [GO:0008595]; eye development [GO:0001654]; innate immune response [GO:0045087]; mRNA cis splicing, via spliceosome [GO:0045292]; negative regulation of innate immune response [GO:0045824]; nervous system development [GO:0007399]; neural retina development [GO:0003407]; positive regulation of embryonic development [GO:0040019]; regulation of gene expression [GO:0010468]
F1QB54	Ab_contig_1940	8.54e-44	PABPA_DANRE	reviewed	Polyadenylate-binding protein 1A (PABP-1A) (Poly(A)-binding protein 1A)	pabpc1a	Danio rerio (Zebrafish) (Brachydanio rerio)	634	heart development [GO:0007507]; mRNA processing [GO:0006397]; regulation of translation [GO:0006417]; translation [GO:0006412]
G5ECU1	Ab_contig_4550	6.12e-49	SKR1_CAEEL	reviewed	Skp1-related protein	skr-1 F46A9.5	Caenorhabditis elegans	176	female sex differentiation [GO:0046660]; negative regulation of centrosome duplication [GO:0010826]; negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]; negative regulation of gene expression [GO:0010629]; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage [GO:1902230]; nervous system development [GO:0007399]; positive regulation of apoptotic process [GO:0043065]; regulation of protein stability [GO:0031647]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]
G9JJU2	Ab_contig_3973	3.85e-21	GPX_PROCL	reviewed	Glutathione peroxidase (PcGPx) (Se-PcGPx) (EC 1.11.1.9)	GPx	Procambarus clarkii (Red swamp crayfish)	172	response to oxidative stress [GO:0006979]
H9JW44	Ab_contig_2762	5.03e-32	CDA7_BOMMO	reviewed	Chitin deacetylase 7 (BmCDA7) (EC 3.5.1.41)	CDA7	Bombyx mori (Silk moth)	364	chitin catabolic process [GO:0006032]; polysaccharide catabolic process [GO:0000272]
O00303	Ab_contig_2926	3.54e-70	EIF3F_HUMAN	reviewed	Eukaryotic translation initiation factor 3 subunit F (eIF3f) (Deubiquitinating enzyme eIF3f) (EC 3.4.19.12) (Eukaryotic translation initiation factor 3 subunit 5) (eIF-3-epsilon) (eIF3 p47)	EIF3F EIF3S5	Homo sapiens (Human)	357	formation of cytoplasmic translation initiation complex [GO:0001732]; IRES-dependent viral translational initiation [GO:0075522]; protein deubiquitination [GO:0016579]; translational initiation [GO:0006413]
O01393	Ab_contig_5282	4.17e-21	UNC9_CAEEL	reviewed	Innexin unc-9 (Uncoordinated protein 9)	unc-9 R12H7.1	Caenorhabditis elegans	386	ion transmembrane transport [GO:0034220]
O01666	Ab_contig_481	6.69e-35	ATPG_DROME	reviewed	ATP synthase subunit gamma, mitochondrial (F-ATPase gamma subunit)	ATPsyngamma ATPsyn-gamma CG7610	Drosophila melanogaster (Fruit fly)	297	ATP biosynthetic process [GO:0006754]; ATP synthesis coupled proton transport [GO:0015986]; proton transmembrane transport [GO:1902600]
O01814	Ab_contig_1719	2.03e-25	FABP5_CAEEL	reviewed	Fatty acid-binding protein homolog 5	lbp-5 W02D3.7	Caenorhabditis elegans	136	
O02654	Ab_contig_4095	1.89e-43	ENO_DORPE	reviewed	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)		Doryteuthis pealeii (Longfin inshore squid) (Loligo pealeii)	434	glycolytic process [GO:0006096]
O02654	Ab_contig_4214	5.60e-30	ENO_DORPE	reviewed	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)		Doryteuthis pealeii (Longfin inshore squid) (Loligo pealeii)	434	glycolytic process [GO:0006096]
O04893	Ab_contig_3843	1.41e-31	AGLU_SPIOL	reviewed	Alpha-glucosidase (EC 3.2.1.20) (Maltase)		Spinacia oleracea (Spinach)	903	
O08325	Ab_contig_2191	1.08e-54	XYLA_BACMD	reviewed	Xylose isomerase (EC 5.3.1.5)	xylA BMD_1858	Bacillus megaterium (strain DSM 319)	445	D-xylose metabolic process [GO:0042732]
O08585	Ab_contig_2752	4.13e-27	CLCA_MOUSE	reviewed	Clathrin light chain A (Lca)	Clta	Mus musculus (Mouse)	235	cell cycle [GO:0007049]; cell division [GO:0051301]; clathrin coat assembly [GO:0048268]; clathrin-dependent endocytosis [GO:0072583]; intracellular protein transport [GO:0006886]
O09159	Ab_contig_2155	3.32e-22	MA2B1_MOUSE	reviewed	Lysosomal alpha-mannosidase (Laman) (EC 3.2.1.24) (Lysosomal acid alpha-mannosidase) (Mannosidase alpha class 2B member 1) (Mannosidase alpha-B)	Man2b1 Laman Man2b Manb	Mus musculus (Mouse)	1013	cellular protein modification process [GO:0006464]; learning or memory [GO:0007611]; mannose metabolic process [GO:0006013]
O13085	Ab_contig_218	1.17e-28	COX6A_ONCMY	reviewed	Cytochrome c oxidase subunit 6A, mitochondrial (Cytochrome c oxidase polypeptide VIa)		Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)	102	oxidative phosphorylation [GO:0006119]
O15989	Ab_contig_1102	2.35e-37	KARG_TURCO	reviewed	Arginine kinase (AK) (EC 2.7.3.3)		Turbo cornutus (Horned turban) (Battilus cornutus)	358	phosphocreatine biosynthetic process [GO:0046314]
O18373	Ab_contig_3017	6.17e-43	SPS1_DROME	reviewed	Inactive selenide, water dikinase-like protein (Protein patufet) (dSelD)	SelD PTF1 ptuf CG8553	Drosophila melanogaster (Fruit fly)	398	cell cycle [GO:0007049]; multicellular organism development [GO:0007275]; negative regulation of mitochondrial fusion [GO:0010637]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; selenocysteine biosynthetic process [GO:0016260]
O18373	Ab_contig_4976	9.81e-49	SPS1_DROME	reviewed	Inactive selenide, water dikinase-like protein (Protein patufet) (dSelD)	SelD PTF1 ptuf CG8553	Drosophila melanogaster (Fruit fly)	398	cell cycle [GO:0007049]; multicellular organism development [GO:0007275]; negative regulation of mitochondrial fusion [GO:0010637]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; selenocysteine biosynthetic process [GO:0016260]
O18404	Ab_contig_840	3.69e-38	HCD2_DROME	reviewed	3-hydroxyacyl-CoA dehydrogenase type-2 (EC 1.1.1.35) (17-beta-hydroxysteroid dehydrogenase 10) (17-beta-HSD 10) (EC 1.1.1.51) (3-hydroxy-2-methylbutyryl-CoA dehydrogenase) (EC 1.1.1.178) (3-hydroxyacyl-CoA dehydrogenase type II) (Mitochondrial ribonuclease P protein 2) (Mitochondrial RNase P protein 2) (Scully protein) (Type II HADH)	scu CG7113	Drosophila melanogaster (Fruit fly)	255	acyl-CoA metabolic process [GO:0006637]; androgen metabolic process [GO:0008209]; ecdysone metabolic process [GO:0008205]; estrogen metabolic process [GO:0008210]; fatty acid metabolic process [GO:0006631]; mitochondrial tRNA processing [GO:0090646]; RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]; steroid metabolic process [GO:0008202]
O18993	Ab_contig_2927	1.46e-21	CP3AL_CALJA	reviewed	Cytochrome P450 3A21 (EC 1.14.14.1) (CYPIIIA21) (Cytochrome P450 CM3A-10)	CYP3A21	Callithrix jacchus (White-tufted-ear marmoset)	503	
O35130	Ab_contig_4832	8.82e-49	NEP1_MOUSE	reviewed	Ribosomal RNA small subunit methyltransferase NEP1 (EC 2.1.1.-) (18S rRNA (pseudouridine(1248)-N1)-methyltransferase) (18S rRNA Psi1248 methyltransferase) (Nucleolar protein EMG1 homolog) (Protein C2f) (Ribosome biogenesis protein NEP1)	Emg1 C2f Grcc2f	Mus musculus (Mouse)	244	blastocyst development [GO:0001824]; nucleologenesis [GO:0017126]; rRNA base methylation [GO:0070475]
O35386	Ab_contig_5114	6.89e-33	PAHX_MOUSE	reviewed	Phytanoyl-CoA dioxygenase, peroxisomal (EC 1.14.11.18) (Lupus nephritis-associated peptide 1) (Phytanic acid oxidase) (Phytanoyl-CoA alpha-hydroxylase) (PhyH)	Phyh Ln1 Lnap1 Pahx	Mus musculus (Mouse)	338	2-oxobutyrate catabolic process [GO:0019606]; 2-oxoglutarate metabolic process [GO:0006103]; fatty acid alpha-oxidation [GO:0001561]; isoprenoid metabolic process [GO:0006720]; methyl-branched fatty acid metabolic process [GO:0097089]
O35593	Ab_contig_4587	2.31e-53	PSDE_MOUSE	reviewed	26S proteasome non-ATPase regulatory subunit 14 (EC 3.4.19.-) (26S proteasome regulatory subunit RPN11) (MAD1)	Psmd14 Pad1	Mus musculus (Mouse)	310	double-strand break repair via homologous recombination [GO:0000724]; double-strand break repair via nonhomologous end joining [GO:0006303]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein deubiquitination [GO:0016579]; protein K63-linked deubiquitination [GO:0070536]; regulation of proteasomal protein catabolic process [GO:0061136]; response to ethanol [GO:0045471]
O42248	Ab_contig_3	2.77e-103	GBLP_DANRE	reviewed	Guanine nucleotide-binding protein subunit beta-2-like 1 (Receptor of activated protein kinase C) (RACK)	gnb2l1 rack1	Danio rerio (Zebrafish) (Brachydanio rerio)	317	angiogenesis [GO:0001525]; convergent extension involved in gastrulation [GO:0060027]; negative regulation of Wnt signaling pathway [GO:0030178]; positive regulation of gastrulation [GO:2000543]; positive regulation of protein phosphorylation [GO:0001934]; regulation of cell division [GO:0051302]; regulation of establishment of cell polarity [GO:2000114]; regulation of protein localization [GO:0032880]; rescue of stalled ribosome [GO:0072344]
O43181	Ab_contig_1345	4.44e-47	NDUS4_HUMAN	reviewed	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial (Complex I-18 kDa) (CI-18 kDa) (Complex I-AQDQ) (CI-AQDQ) (NADH-ubiquinone oxidoreductase 18 kDa subunit)	NDUFS4	Homo sapiens (Human)	175	brain development [GO:0007420]; cAMP-mediated signaling [GO:0019933]; cellular respiration [GO:0045333]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; mitochondrial respiratory chain complex I assembly [GO:0032981]; positive regulation of fibroblast proliferation [GO:0048146]; reactive oxygen species metabolic process [GO:0072593]; regulation of protein phosphorylation [GO:0001932]; response to cAMP [GO:0051591]
O43390	Ab_contig_867	4.93e-32	HNRPR_HUMAN	reviewed	Heterogeneous nuclear ribonucleoprotein R (hnRNP R)	HNRNPR HNRPR	Homo sapiens (Human)	633	circadian rhythm [GO:0007623]; mRNA destabilization [GO:0061157]; mRNA processing [GO:0006397]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of catalytic activity [GO:0043086]; RNA metabolic process [GO:0016070]
O43451	Ab_contig_3342	4.76e-31	MGA_HUMAN	reviewed	Maltase-glucoamylase, intestinal [Includes: Maltase (EC 3.2.1.20) (Alpha-glucosidase); Glucoamylase (EC 3.2.1.3) (Glucan 1,4-alpha-glucosidase)]	MGAM MGA MGAML	Homo sapiens (Human)	1857	neutrophil degranulation [GO:0043312]; polysaccharide digestion [GO:0044245]; starch catabolic process [GO:0005983]
O43491	Ab_contig_2152	6.14e-28	E41L2_HUMAN	reviewed	Band 4.1-like protein 2 (Erythrocyte membrane protein band 4.1-like 2) (Generally expressed protein 4.1) (4.1G)	EPB41L2	Homo sapiens (Human)	1005	actomyosin structure organization [GO:0031032]; cell cycle [GO:0007049]; cell division [GO:0051301]; cortical actin cytoskeleton organization [GO:0030866]; positive regulation of protein localization to cell cortex [GO:1904778]
O43678	Ab_contig_305	9.22e-29	NDUA2_HUMAN	reviewed	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 (Complex I-B8) (CI-B8) (NADH-ubiquinone oxidoreductase B8 subunit)	NDUFA2	Homo sapiens (Human)	99	blastocyst hatching [GO:0001835]; mitochondrial electron transport, NADH to ubiquinone [GO:0006120]; mitochondrial respiratory chain complex I assembly [GO:0032981]
O43776	Ab_contig_686	1.87e-50	SYNC_HUMAN	reviewed	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS) (Asparaginyl-tRNA synthetase 1)	NARS1 NARS NRS	Homo sapiens (Human)	548	asparaginyl-tRNA aminoacylation [GO:0006421]; cell migration [GO:0016477]; tRNA aminoacylation for protein translation [GO:0006418]
O43776	Ab_contig_88	2.78e-25	SYNC_HUMAN	reviewed	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS) (Asparaginyl-tRNA synthetase 1)	NARS1 NARS NRS	Homo sapiens (Human)	548	asparaginyl-tRNA aminoacylation [GO:0006421]; cell migration [GO:0016477]; tRNA aminoacylation for protein translation [GO:0006418]
O43827	Ab_contig_1052	3.11e-24	ANGL7_HUMAN	reviewed	Angiopoietin-related protein 7 (Angiopoietin-like factor) (Angiopoietin-like protein 7) (Cornea-derived transcript 6 protein)	ANGPTL7 CDT6 UNQ313/PRO356	Homo sapiens (Human)	346	angiogenesis [GO:0001525]; negative regulation of vasculature development involved in avascular cornea development in camera-type eye [GO:1901346]; regulation of extracellular matrix organization [GO:1903053]; response to oxidative stress [GO:0006979]
O46106	Ab_contig_4422	3.63e-48	NOI_DROME	reviewed	Splicing factor 3A subunit 3 (Protein noisette)	noi CG2925	Drosophila melanogaster (Fruit fly)	503	fertilization [GO:0009566]; mitotic cell cycle [GO:0000278]; mRNA splicing, via spliceosome [GO:0000398]
O46629	Ab_contig_4673	2.24e-39	ECHB_BOVIN	reviewed	Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase (EC 2.3.1.155) (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)]	HADHB	Bos taurus (Bovine)	475	fatty acid beta-oxidation [GO:0006635]
O48766	Ab_contig_1033	5.46e-50	GUN11_ARATH	reviewed	Endoglucanase 11 (EC 3.2.1.4) (Endo-1,4-beta glucanase 11)	At2g32990 T21L14.7	Arabidopsis thaliana (Mouse-ear cress)	525	cellulose catabolic process [GO:0030245]; cell wall organization [GO:0071555]
O57592	Ab_contig_693	5.66e-32	RL7A_TAKRU	reviewed	60S ribosomal protein L7a (Surfeit locus protein 3)	rpl7a surf3	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	266	ribosome biogenesis [GO:0042254]
O60783	Ab_contig_4338	2.69e-22	RT14_HUMAN	reviewed	28S ribosomal protein S14, mitochondrial (MRP-S14) (S14mt) (Mitochondrial small ribosomal subunit protein uS14m)	MRPS14	Homo sapiens (Human)	128	mitochondrial translation [GO:0032543]; mitochondrial translational elongation [GO:0070125]; mitochondrial translational termination [GO:0070126]; translation [GO:0006412]
O60884	Ab_contig_5125	2.47e-24	DNJA2_HUMAN	reviewed	DnaJ homolog subfamily A member 2 (Cell cycle progression restoration gene 3 protein) (Dnj3) (Dj3) (HIRA-interacting protein 4) (Renal carcinoma antigen NY-REN-14)	DNAJA2 CPR3 HIRIP4	Homo sapiens (Human)	412	positive regulation of cell population proliferation [GO:0008284]; protein refolding [GO:0042026]; response to heat [GO:0009408]
O60911	Ab_contig_3214	5.78e-45	CATL2_HUMAN	reviewed	Cathepsin L2 (EC 3.4.22.43) (Cathepsin U) (Cathepsin V)	CTSV CATL2 CTSL2 CTSU UNQ268/PRO305	Homo sapiens (Human)	334	antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; autophagic cell death [GO:0048102]; cellular response to starvation [GO:0009267]; decidualization [GO:0046697]; extracellular matrix disassembly [GO:0022617]; immune response [GO:0006955]; multicellular organism aging [GO:0010259]; nerve development [GO:0021675]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of keratinocyte differentiation [GO:0045616]; response to glucocorticoid [GO:0051384]; response to glucose [GO:0009749]; response to gonadotropin [GO:0034698]; response to odorant [GO:1990834]; Sertoli cell differentiation [GO:0060008]; spermatogenesis [GO:0007283]
O61998	Ab_contig_261	1.34e-26	HSP90_BRUPA	reviewed	Heat shock protein 90	HSP90	Brugia pahangi (Filarial nematode worm)	717	protein folding [GO:0006457]
O61998	Ab_contig_781	1.26e-109	HSP90_BRUPA	reviewed	Heat shock protein 90	HSP90	Brugia pahangi (Filarial nematode worm)	717	protein folding [GO:0006457]
O70152	Ab_contig_1700	4.14e-101	DPM1_MOUSE	reviewed	Dolichol-phosphate mannosyltransferase subunit 1 (EC 2.4.1.83) (Dolichol-phosphate mannose synthase subunit 1) (DPM synthase subunit 1) (Dolichyl-phosphate beta-D-mannosyltransferase subunit 1) (Mannose-P-dolichol synthase subunit 1) (MPD synthase)	Dpm1	Mus musculus (Mouse)	260	dolichol metabolic process [GO:0019348]; GDP-mannose metabolic process [GO:0019673]; GPI anchor biosynthetic process [GO:0006506]; protein mannosylation [GO:0035268]; protein O-linked mannosylation [GO:0035269]
